Mod:Item:MetaData, Localized Name
tconstruct:shard:0, Dyonite Shard
tconstruct:shard:0, Nucleum Shard
tconstruct:shard:0, Lumix Shard
tconstruct:shard:0, Seismum Shard
tconstruct:shard:0, Astrium Shard
tconstruct:shard:0, Niob Shard
tconstruct:shard:0, Yrdeen Shard
tconstruct:shard:0, Meteorite Shard
tconstruct:shard:0, Obsidiorite Shard
tconstruct:sharpening_kit:0, Electrical Sharpening Kit
tconstruct:sharpening_kit:0, Energetic Sharpening Kit
tconstruct:sharpening_kit:0, Vibrant Sharpening Kit
tconstruct:sharpening_kit:0, Red Sharpening Kit
tconstruct:sharpening_kit:0, Conductive Sharpening Kit
tconstruct:sharpening_kit:0, Pulsating Sharpening Kit
tconstruct:sharpening_kit:0, Dark Sharpening Kit
tconstruct:sharpening_kit:0, Souled Sharpening Kit
tconstruct:sharpening_kit:0, Sharpening Kit of the End
tconstruct:sharpening_kit:0, Fake-Iron Sharpening Kit
tconstruct:sharpening_kit:0, Naga Scale Sharpening Kit
tconstruct:sharpening_kit:0, Steeleaf Sharpening Kit
tconstruct:sharpening_kit:0, Fiery Sharpening Kit
tconstruct:sharpening_kit:0, Knightly Sharpening Kit
tconstruct:sharpening_kit:0, Wooden Sharpening Kit
tconstruct:sharpening_kit:0, Stone Sharpening Kit
tconstruct:sharpening_kit:0, Flint Sharpening Kit
tconstruct:sharpening_kit:0, Cactus Sharpening Kit
tconstruct:sharpening_kit:0, Bone Sharpening Kit
tconstruct:sharpening_kit:0, Obsidian Sharpening Kit
tconstruct:sharpening_kit:0, Prismarine Sharpening Kit
tconstruct:sharpening_kit:0, End Sharpening Kit
tconstruct:sharpening_kit:0, Paper Sharpening Kit
tconstruct:sharpening_kit:0, Sponge Sharpening Kit
tconstruct:sharpening_kit:0, Firewood Sharpening Kit
tconstruct:sharpening_kit:0, Iron Sharpening Kit
tconstruct:sharpening_kit:0, Pig Iron Sharpening Kit
tconstruct:sharpening_kit:0, Knightslime Sharpening Kit
tconstruct:sharpening_kit:0, Slime Sharpening Kit
tconstruct:sharpening_kit:0, Slime Sharpening Kit
tconstruct:sharpening_kit:0, Magma Slime Sharpening Kit
tconstruct:sharpening_kit:0, Netherrack Sharpening Kit
tconstruct:sharpening_kit:0, Cobalt Sharpening Kit
tconstruct:sharpening_kit:0, Ardite Sharpening Kit
tconstruct:sharpening_kit:0, Manyullyn Sharpening Kit
tconstruct:sharpening_kit:0, Copper Sharpening Kit
tconstruct:sharpening_kit:0, Bronze Sharpening Kit
tconstruct:sharpening_kit:0, Lead Sharpening Kit
tconstruct:sharpening_kit:0, Silver Sharpening Kit
tconstruct:sharpening_kit:0, Electrum Sharpening Kit
tconstruct:sharpening_kit:0, Steel Sharpening Kit
tconstruct:sharpening_kit:0, Abyssalnite Sharpening Kit
tconstruct:sharpening_kit:0, Refined Coralium Sharpening Kit
tconstruct:sharpening_kit:0, Dreadium Sharpening Kit
tconstruct:sharpening_kit:0, Treated Wood Sharpening Kit
tconstruct:sharpening_kit:0, Constantan Sharpening Kit
tconstruct:sharpening_kit:0, Magical Wooden Sharpening Kit
tconstruct:sharpening_kit:0, Evil Infused Sharpening Kit
tconstruct:sharpening_kit:0, Enchanted Sharpening Kit
tconstruct:sharpening_kit:0, Demonic Sharpening Kit
tconstruct:sharpening_kit:0, Prosperity Shard Sharpening Kit
tconstruct:sharpening_kit:0, Soulium Sharpening Kit
tconstruct:sharpening_kit:0, Base Essence Sharpening Kit
tconstruct:sharpening_kit:0, Inferium Sharpening Kit
tconstruct:sharpening_kit:0, Prudentium Sharpening Kit
tconstruct:sharpening_kit:0, Intermedium Sharpening Kit
tconstruct:sharpening_kit:0, Superium Sharpening Kit
tconstruct:sharpening_kit:0, Supremium Sharpening Kit
tconstruct:sharpening_kit:0, Plastic Sharpening Kit
tconstruct:sharpening_kit:0, Pink Slime Sharpening Kit
tconstruct:sharpening_kit:0, Enderium Sharpening Kit
tconstruct:sharpening_kit:0, Platinum Sharpening Kit
tconstruct:sharpening_kit:0, Iridium Sharpening Kit
tconstruct:sharpening_kit:0, Mithril Sharpening Kit
tconstruct:sharpening_kit:0, Signalum Sharpening Kit
tconstruct:sharpening_kit:0, Lumium Sharpening Kit
tconstruct:sharpening_kit:0, Invar Sharpening Kit
tconstruct:sharpening_kit:0, Nickel Sharpening Kit
tconstruct:sharpening_kit:0, Tin Sharpening Kit
tconstruct:sharpening_kit:0, Brass Sharpening Kit
tconstruct:sharpening_kit:0, Aluminum Sharpening Kit
tconstruct:sharpening_kit:0, Zinc Sharpening Kit
tconstruct:sharpening_kit:0, Refined Obsidian Sharpening Kit
tconstruct:sharpening_kit:0, Refined Glowstone Sharpening Kit
tconstruct:sharpening_kit:0, Osmium Sharpening Kit
tconstruct:sharpening_kit:0, Manasteel Sharpening Kit
tconstruct:sharpening_kit:0, Terrasteel Sharpening Kit
tconstruct:sharpening_kit:0, Elementium Sharpening Kit
tconstruct:sharpening_kit:0, Gaia Spirit Sharpening Kit
tconstruct:sharpening_kit:0, Yellorium Sharpening Kit
tconstruct:sharpening_kit:0, Cyanite Sharpening Kit
tconstruct:sharpening_kit:0, Blutonium Sharpening Kit
tconstruct:sharpening_kit:0, Ludicrite Sharpening Kit
tconstruct:sharpening_kit:0, Quartz Enriched Iron Sharpening Kit
tconstruct:sharpening_kit:0, Draconium Sharpening Kit
tconstruct:sharpening_kit:0, Wyvern Draconium Sharpening Kit
tconstruct:sharpening_kit:0, Awakened Draconium Sharpening Kit
tconstruct:sharpening_kit:0, Chaotic Draconium Sharpening Kit
tconstruct:sharpening_kit:0, Psimetal Sharpening Kit
tconstruct:sharpening_kit:0, Psigem Sharpening Kit
tconstruct:sharpening_kit:0, Ivory Psimetal Sharpening Kit
tconstruct:sharpening_kit:0, Ebony Psimetal Sharpening Kit
tconstruct:sharpening_kit:0, Dark Matter Sharpening Kit
tconstruct:sharpening_kit:0, Red Matter Sharpening Kit
tconstruct:sharpening_kit:0, Fluxed Electrum Sharpening Kit
tconstruct:sharpening_kit:0, Refined Iron Sharpening Kit
tconstruct:sharpening_kit:0, Tungsten Sharpening Kit
tconstruct:sharpening_kit:0, Titanium Sharpening Kit
tconstruct:sharpening_kit:0, Chrome Sharpening Kit
tconstruct:sharpening_kit:0, Advanced Alloy Sharpening Kit
tconstruct:sharpening_kit:0, Ruby Sharpening Kit
tconstruct:sharpening_kit:0, Sapphire Sharpening Kit
tconstruct:sharpening_kit:0, Peridot Sharpening Kit
tconstruct:sharpening_kit:0, Yellow Garnet Sharpening Kit
tconstruct:sharpening_kit:0, Red Garnet Sharpening Kit
tconstruct:sharpening_kit:0, Rubber Sharpening Kit
tconstruct:sharpening_kit:0, Certus Quartz Sharpening Kit
tconstruct:sharpening_kit:0, Fluix Crystal Sharpening Kit
tconstruct:sharpening_kit:0, Boron Sharpening Kit
tconstruct:sharpening_kit:0, Tough Alloy Sharpening Kit
tconstruct:sharpening_kit:0, Hard Carbon Sharpening Kit
tconstruct:sharpening_kit:0, Boron Nitride Sharpening Kit
tconstruct:sharpening_kit:0, Tiberium Sharpening Kit
tconstruct:sharpening_kit:0, Aurorium Sharpening Kit
tconstruct:sharpening_kit:0, Prometheum Sharpening Kit
tconstruct:sharpening_kit:0, Duranite Sharpening Kit
tconstruct:sharpening_kit:0, Valyrium Sharpening Kit
tconstruct:sharpening_kit:0, Vibranium Sharpening Kit
tconstruct:sharpening_kit:0, Terrax Sharpening Kit
tconstruct:sharpening_kit:0, Palladium Sharpening Kit
tconstruct:sharpening_kit:0, Uru Sharpening Kit
tconstruct:sharpening_kit:0, Eezo Sharpening Kit
tconstruct:sharpening_kit:0, Basalt Sharpening Kit
tconstruct:sharpening_kit:0, Triberium Sharpening Kit
tconstruct:sharpening_kit:0, Fractum Sharpening Kit
tconstruct:sharpening_kit:0, Violium Sharpening Kit
tconstruct:sharpening_kit:0, Proxii Sharpening Kit
tconstruct:sharpening_kit:0, Tritonite Sharpening Kit
tconstruct:sharpening_kit:0, Ignitz Sharpening Kit
tconstruct:sharpening_kit:0, Imperomite Sharpening Kit
tconstruct:sharpening_kit:0, Solarium Sharpening Kit
tconstruct:sharpening_kit:0, Nihilite Sharpening Kit
tconstruct:sharpening_kit:0, Adamant Sharpening Kit
tconstruct:sharpening_kit:0, Dyonite Sharpening Kit
tconstruct:sharpening_kit:0, Nucleum Sharpening Kit
tconstruct:sharpening_kit:0, Lumix Sharpening Kit
tconstruct:sharpening_kit:0, Seismum Sharpening Kit
tconstruct:sharpening_kit:0, Astrium Sharpening Kit
tconstruct:sharpening_kit:0, Niob Sharpening Kit
tconstruct:sharpening_kit:0, Yrdeen Sharpening Kit
tconstruct:sharpening_kit:0, Meteorite Sharpening Kit
tconstruct:sharpening_kit:0, Obsidiorite Sharpening Kit
tconstruct:pick_head:0, Electrical Pickaxe Head
tconstruct:pick_head:0, Energetic Pickaxe Head
tconstruct:pick_head:0, Vibrant Pickaxe Head
tconstruct:pick_head:0, Red Pickaxe Head
tconstruct:pick_head:0, Conductive Pickaxe Head
tconstruct:pick_head:0, Pulsating Pickaxe Head
tconstruct:pick_head:0, Dark Pickaxe Head
tconstruct:pick_head:0, Souled Pickaxe Head
tconstruct:pick_head:0, Pickaxe Head of the End
tconstruct:pick_head:0, Fake-Iron Pickaxe Head
tconstruct:pick_head:0, Naga Scale Pickaxe Head
tconstruct:pick_head:0, Steeleaf Pickaxe Head
tconstruct:pick_head:0, Fiery Pickaxe Head
tconstruct:pick_head:0, Knightly Pickaxe Head
tconstruct:pick_head:0, Wooden Pickaxe Head
tconstruct:pick_head:0, Stone Pickaxe Head
tconstruct:pick_head:0, Flint Pickaxe Head
tconstruct:pick_head:0, Cactus Pickaxe Head
tconstruct:pick_head:0, Bone Pickaxe Head
tconstruct:pick_head:0, Obsidian Pickaxe Head
tconstruct:pick_head:0, Prismarine Pickaxe Head
tconstruct:pick_head:0, End Pickaxe Head
tconstruct:pick_head:0, Paper Pickaxe Head
tconstruct:pick_head:0, Sponge Pickaxe Head
tconstruct:pick_head:0, Firewood Pickaxe Head
tconstruct:pick_head:0, Iron Pickaxe Head
tconstruct:pick_head:0, Pig Iron Pickaxe Head
tconstruct:pick_head:0, Knightslime Pickaxe Head
tconstruct:pick_head:0, Slime Pickaxe Head
tconstruct:pick_head:0, Slime Pickaxe Head
tconstruct:pick_head:0, Magma Slime Pickaxe Head
tconstruct:pick_head:0, Netherrack Pickaxe Head
tconstruct:pick_head:0, Cobalt Pickaxe Head
tconstruct:pick_head:0, Ardite Pickaxe Head
tconstruct:pick_head:0, Manyullyn Pickaxe Head
tconstruct:pick_head:0, Copper Pickaxe Head
tconstruct:pick_head:0, Bronze Pickaxe Head
tconstruct:pick_head:0, Lead Pickaxe Head
tconstruct:pick_head:0, Silver Pickaxe Head
tconstruct:pick_head:0, Electrum Pickaxe Head
tconstruct:pick_head:0, Steel Pickaxe Head
tconstruct:pick_head:0, Abyssalnite Pickaxe Head
tconstruct:pick_head:0, Refined Coralium Pickaxe Head
tconstruct:pick_head:0, Dreadium Pickaxe Head
tconstruct:pick_head:0, Treated Wood Pickaxe Head
tconstruct:pick_head:0, Constantan Pickaxe Head
tconstruct:pick_head:0, Magical Wooden Pickaxe Head
tconstruct:pick_head:0, Evil Infused Pickaxe Head
tconstruct:pick_head:0, Enchanted Pickaxe Head
tconstruct:pick_head:0, Demonic Pickaxe Head
tconstruct:pick_head:0, Prosperity Shard Pickaxe Head
tconstruct:pick_head:0, Soulium Pickaxe Head
tconstruct:pick_head:0, Base Essence Pickaxe Head
tconstruct:pick_head:0, Inferium Pickaxe Head
tconstruct:pick_head:0, Prudentium Pickaxe Head
tconstruct:pick_head:0, Intermedium Pickaxe Head
tconstruct:pick_head:0, Superium Pickaxe Head
tconstruct:pick_head:0, Supremium Pickaxe Head
tconstruct:pick_head:0, Plastic Pickaxe Head
tconstruct:pick_head:0, Pink Slime Pickaxe Head
tconstruct:pick_head:0, Enderium Pickaxe Head
tconstruct:pick_head:0, Platinum Pickaxe Head
tconstruct:pick_head:0, Iridium Pickaxe Head
tconstruct:pick_head:0, Mithril Pickaxe Head
tconstruct:pick_head:0, Signalum Pickaxe Head
tconstruct:pick_head:0, Lumium Pickaxe Head
tconstruct:pick_head:0, Invar Pickaxe Head
tconstruct:pick_head:0, Nickel Pickaxe Head
tconstruct:pick_head:0, Tin Pickaxe Head
tconstruct:pick_head:0, Brass Pickaxe Head
tconstruct:pick_head:0, Aluminum Pickaxe Head
tconstruct:pick_head:0, Zinc Pickaxe Head
tconstruct:pick_head:0, Refined Obsidian Pickaxe Head
tconstruct:pick_head:0, Refined Glowstone Pickaxe Head
tconstruct:pick_head:0, Osmium Pickaxe Head
tconstruct:pick_head:0, Manasteel Pickaxe Head
tconstruct:pick_head:0, Terrasteel Pickaxe Head
tconstruct:pick_head:0, Elementium Pickaxe Head
tconstruct:pick_head:0, Gaia Spirit Pickaxe Head
tconstruct:pick_head:0, Yellorium Pickaxe Head
tconstruct:pick_head:0, Cyanite Pickaxe Head
tconstruct:pick_head:0, Blutonium Pickaxe Head
tconstruct:pick_head:0, Ludicrite Pickaxe Head
tconstruct:pick_head:0, Quartz Enriched Iron Pickaxe Head
tconstruct:pick_head:0, Draconium Pickaxe Head
tconstruct:pick_head:0, Wyvern Draconium Pickaxe Head
tconstruct:pick_head:0, Awakened Draconium Pickaxe Head
tconstruct:pick_head:0, Chaotic Draconium Pickaxe Head
tconstruct:pick_head:0, Psimetal Pickaxe Head
tconstruct:pick_head:0, Psigem Pickaxe Head
tconstruct:pick_head:0, Ivory Psimetal Pickaxe Head
tconstruct:pick_head:0, Ebony Psimetal Pickaxe Head
tconstruct:pick_head:0, Dark Matter Pickaxe Head
tconstruct:pick_head:0, Red Matter Pickaxe Head
tconstruct:pick_head:0, Fluxed Electrum Pickaxe Head
tconstruct:pick_head:0, Refined Iron Pickaxe Head
tconstruct:pick_head:0, Tungsten Pickaxe Head
tconstruct:pick_head:0, Titanium Pickaxe Head
tconstruct:pick_head:0, Chrome Pickaxe Head
tconstruct:pick_head:0, Advanced Alloy Pickaxe Head
tconstruct:pick_head:0, Ruby Pickaxe Head
tconstruct:pick_head:0, Sapphire Pickaxe Head
tconstruct:pick_head:0, Peridot Pickaxe Head
tconstruct:pick_head:0, Yellow Garnet Pickaxe Head
tconstruct:pick_head:0, Red Garnet Pickaxe Head
tconstruct:pick_head:0, Rubber Pickaxe Head
tconstruct:pick_head:0, Certus Quartz Pickaxe Head
tconstruct:pick_head:0, Fluix Crystal Pickaxe Head
tconstruct:pick_head:0, Boron Pickaxe Head
tconstruct:pick_head:0, Tough Alloy Pickaxe Head
tconstruct:pick_head:0, Hard Carbon Pickaxe Head
tconstruct:pick_head:0, Boron Nitride Pickaxe Head
tconstruct:pick_head:0, Tiberium Pickaxe Head
tconstruct:pick_head:0, Aurorium Pickaxe Head
tconstruct:pick_head:0, Prometheum Pickaxe Head
tconstruct:pick_head:0, Duranite Pickaxe Head
tconstruct:pick_head:0, Valyrium Pickaxe Head
tconstruct:pick_head:0, Vibranium Pickaxe Head
tconstruct:pick_head:0, Terrax Pickaxe Head
tconstruct:pick_head:0, Palladium Pickaxe Head
tconstruct:pick_head:0, Uru Pickaxe Head
tconstruct:pick_head:0, Eezo Pickaxe Head
tconstruct:pick_head:0, Basalt Pickaxe Head
tconstruct:pick_head:0, Triberium Pickaxe Head
tconstruct:pick_head:0, Fractum Pickaxe Head
tconstruct:pick_head:0, Violium Pickaxe Head
tconstruct:pick_head:0, Proxii Pickaxe Head
tconstruct:pick_head:0, Tritonite Pickaxe Head
tconstruct:pick_head:0, Ignitz Pickaxe Head
tconstruct:pick_head:0, Imperomite Pickaxe Head
tconstruct:pick_head:0, Solarium Pickaxe Head
tconstruct:pick_head:0, Nihilite Pickaxe Head
tconstruct:pick_head:0, Adamant Pickaxe Head
tconstruct:pick_head:0, Dyonite Pickaxe Head
tconstruct:pick_head:0, Nucleum Pickaxe Head
tconstruct:pick_head:0, Lumix Pickaxe Head
tconstruct:pick_head:0, Seismum Pickaxe Head
tconstruct:pick_head:0, Astrium Pickaxe Head
tconstruct:pick_head:0, Niob Pickaxe Head
tconstruct:pick_head:0, Yrdeen Pickaxe Head
tconstruct:pick_head:0, Meteorite Pickaxe Head
tconstruct:pick_head:0, Obsidiorite Pickaxe Head
tconstruct:shovel_head:0, Electrical Shovel Head
tconstruct:shovel_head:0, Energetic Shovel Head
tconstruct:shovel_head:0, Vibrant Shovel Head
tconstruct:shovel_head:0, Red Shovel Head
tconstruct:shovel_head:0, Conductive Shovel Head
tconstruct:shovel_head:0, Pulsating Shovel Head
tconstruct:shovel_head:0, Dark Shovel Head
tconstruct:shovel_head:0, Souled Shovel Head
tconstruct:shovel_head:0, Shovel Head of the End
tconstruct:shovel_head:0, Fake-Iron Shovel Head
tconstruct:shovel_head:0, Naga Scale Shovel Head
tconstruct:shovel_head:0, Steeleaf Shovel Head
tconstruct:shovel_head:0, Fiery Shovel Head
tconstruct:shovel_head:0, Knightly Shovel Head
tconstruct:shovel_head:0, Wooden Shovel Head
tconstruct:shovel_head:0, Stone Shovel Head
tconstruct:shovel_head:0, Flint Shovel Head
tconstruct:shovel_head:0, Cactus Shovel Head
tconstruct:shovel_head:0, Bone Shovel Head
tconstruct:shovel_head:0, Obsidian Shovel Head
tconstruct:shovel_head:0, Prismarine Shovel Head
tconstruct:shovel_head:0, End Shovel Head
tconstruct:shovel_head:0, Paper Shovel Head
tconstruct:shovel_head:0, Sponge Shovel Head
tconstruct:shovel_head:0, Firewood Shovel Head
tconstruct:shovel_head:0, Iron Shovel Head
tconstruct:shovel_head:0, Pig Iron Shovel Head
tconstruct:shovel_head:0, Knightslime Shovel Head
tconstruct:shovel_head:0, Slime Shovel Head
tconstruct:shovel_head:0, Slime Shovel Head
tconstruct:shovel_head:0, Magma Slime Shovel Head
tconstruct:shovel_head:0, Netherrack Shovel Head
tconstruct:shovel_head:0, Cobalt Shovel Head
tconstruct:shovel_head:0, Ardite Shovel Head
tconstruct:shovel_head:0, Manyullyn Shovel Head
tconstruct:shovel_head:0, Copper Shovel Head
tconstruct:shovel_head:0, Bronze Shovel Head
tconstruct:shovel_head:0, Lead Shovel Head
tconstruct:shovel_head:0, Silver Shovel Head
tconstruct:shovel_head:0, Electrum Shovel Head
tconstruct:shovel_head:0, Steel Shovel Head
tconstruct:shovel_head:0, Abyssalnite Shovel Head
tconstruct:shovel_head:0, Refined Coralium Shovel Head
tconstruct:shovel_head:0, Dreadium Shovel Head
tconstruct:shovel_head:0, Treated Wood Shovel Head
tconstruct:shovel_head:0, Constantan Shovel Head
tconstruct:shovel_head:0, Magical Wooden Shovel Head
tconstruct:shovel_head:0, Evil Infused Shovel Head
tconstruct:shovel_head:0, Enchanted Shovel Head
tconstruct:shovel_head:0, Demonic Shovel Head
tconstruct:shovel_head:0, Prosperity Shard Shovel Head
tconstruct:shovel_head:0, Soulium Shovel Head
tconstruct:shovel_head:0, Base Essence Shovel Head
tconstruct:shovel_head:0, Inferium Shovel Head
tconstruct:shovel_head:0, Prudentium Shovel Head
tconstruct:shovel_head:0, Intermedium Shovel Head
tconstruct:shovel_head:0, Superium Shovel Head
tconstruct:shovel_head:0, Supremium Shovel Head
tconstruct:shovel_head:0, Plastic Shovel Head
tconstruct:shovel_head:0, Pink Slime Shovel Head
tconstruct:shovel_head:0, Enderium Shovel Head
tconstruct:shovel_head:0, Platinum Shovel Head
tconstruct:shovel_head:0, Iridium Shovel Head
tconstruct:shovel_head:0, Mithril Shovel Head
tconstruct:shovel_head:0, Signalum Shovel Head
tconstruct:shovel_head:0, Lumium Shovel Head
tconstruct:shovel_head:0, Invar Shovel Head
tconstruct:shovel_head:0, Nickel Shovel Head
tconstruct:shovel_head:0, Tin Shovel Head
tconstruct:shovel_head:0, Brass Shovel Head
tconstruct:shovel_head:0, Aluminum Shovel Head
tconstruct:shovel_head:0, Zinc Shovel Head
tconstruct:shovel_head:0, Refined Obsidian Shovel Head
tconstruct:shovel_head:0, Refined Glowstone Shovel Head
tconstruct:shovel_head:0, Osmium Shovel Head
tconstruct:shovel_head:0, Manasteel Shovel Head
tconstruct:shovel_head:0, Terrasteel Shovel Head
tconstruct:shovel_head:0, Elementium Shovel Head
tconstruct:shovel_head:0, Gaia Spirit Shovel Head
tconstruct:shovel_head:0, Yellorium Shovel Head
tconstruct:shovel_head:0, Cyanite Shovel Head
tconstruct:shovel_head:0, Blutonium Shovel Head
